,file_name,name,label,y_train0,y_train1,y_train2,y_train3,y_train4,y_train5,y_train6,y_train7,y_train8,y_train9,y_train10,y_train11,y_train12,y_train13,y_train14,y_train15,y_train16,y_train17,y_train_columns
3290,Gengar/76ad86c0852b4928b8174102994868e6.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3291,Gengar/7c2d6eea303147f38ba637da846cf698.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3292,Gengar/841585c2323245d89ce7901b5fbfb644.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3293,Gengar/87baf599ba4b4d6d98137c75fae0829c.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3294,Gengar/888878605746493f9d82fec963d08bca.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3295,Gengar/8afb492db59a4f938f4ec16ec14fd5b5.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3296,Gengar/9309545487fa41058ad059246bb0cf0c.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3297,Gengar/950281305cb24bd8ba2683d633d437fd.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3298,Gengar/973a53af7750403f9abab19cd624e9d4.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3299,Gengar/b0bb8be9dbac423b8027f82c90457e99.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3300,Gengar/b407bb7bc0624e29a34551eb4349478c.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3301,Gengar/b7cf499b0b44416a8fc6ea0e0c2e35fc.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3302,Gengar/b88e02a8978847eb8db397a48eb03d7b.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3303,Gengar/bb32fdf3c9d74f6da42b326f26da3554.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3304,Gengar/c67c05671ecd41f59d2292ed1c5d97dc.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3305,Gengar/c7de3b7904a348088a8d3b7f99f7b002.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3306,Gengar/c960b73682ab40309ad7229662b138e4.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3307,Gengar/cf6240a7c3e54a6b88a139e950879014.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3308,Gengar/d98c14a4607f447b94cb1b63f53c9adc.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3309,Gengar/e05f572d39b942a982bd1afaf954f573.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3310,Gengar/e1123a71e5754b53b74ccd4295f39861.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3311,Gengar/e62ccd38204742188f6d237949ea8003.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3312,Gengar/ee6a60ad4c8b4a559e05faa865e53204.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3313,Gengar/f60837617f9d430c896398af3bbe061b.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3314,Gengar/fff5bd593a5e4ec2a085fc6005bd3d02.npy,Gengar,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3315,Geodude/0224913b384e4672b9260246499e783a.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3316,Geodude/036f352731f74d939c7e5672b77afeaf.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3317,Geodude/0ea4999706ef497eaa0fa429cba52588.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3318,Geodude/1abd28ed63bc41eeb1d9652080ec9b29.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3319,Geodude/1e53be589085497b9024e2861412bcfe.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3320,Geodude/1ed30604aa4f40139f1f9286fc7d7a9b.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3321,Geodude/21181e534129407d8faa97b47c7ec4a0.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3322,Geodude/25baec55cb184769ad31c4c3e423e235.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3323,Geodude/2e15980d1c5f41768e344d4dec9a68f5.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3324,Geodude/371c72f6eec54436bdf3968b3db238ec.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3325,Geodude/3d15ede269f44672b0e0c9cba200531d.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3326,Geodude/458344d4e48a4837aedb84340bacd053.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3327,Geodude/4aea9cc28d034afe861f89518fd3d148.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3328,Geodude/4dd4673b386244029112b422bf318716.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3329,Geodude/5141151afe6f4b208439573d49da78e1.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3330,Geodude/5d1e743a65bb41559f6ce5afbc488444.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3331,Geodude/646b76ed6019415696724d9773ebc92b.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3332,Geodude/69d24dd7d82847acb8b270aa5adf7d4a.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3333,Geodude/6cb70a685e57434a838bc7846ffebafd.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3334,Geodude/7b704a52bbe04d919a401153ac08edb1.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3335,Geodude/7cf1b7a8697f4b5bb6c4391165704aa5.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3336,Geodude/8f8e831150b9470eaf298595879f8458.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3337,Geodude/9b3001fddc0249679915a7e68b409278.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3338,Geodude/a881f9a39579491cb938140769345558.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3339,Geodude/b0a07a04ec234600a5d3a1e7fb2862ba.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3340,Geodude/b4297cb757504530a2faea1a5a90a024.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3341,Geodude/b700656e113c443b917f8a2823120d23.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3342,Geodude/b9843386fdef42acab6cb4f0c5c613c4.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3343,Geodude/ba3b7ca486ec44e891a26d8789c76626.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3344,Geodude/c3eaef9041334fd18e2abb9cbbb2f25d.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3345,Geodude/ce02029b798145699d40a0d1748b57f6.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3346,Geodude/d2d7ef4b4f3d41e5854f5a5d31cda8df.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3347,Geodude/d65b8b03964e440e8f5cb936ab163c55.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3348,Geodude/db9614664bee418bad5cb752c0423ec8.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3349,Geodude/e20ca113d5f94ba2a441986e058a369e.npy,Geodude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3350,Gible/asjhuergaprcgymy.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3351,Gible/dqfogeixjhsdaooo.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3352,Gible/dsmvniixkkucsrwg.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3353,Gible/ehsdgejjikibsmzq.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3354,Gible/fxssesmtxxkqbpbr.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3355,Gible/ixgnadlvyxhsmfcy.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3356,Gible/jzsnzwrxffvdypsn.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3357,Gible/nctxopbhohmggmvh.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3358,Gible/rpgoophzixlcguaw.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3359,Gible/spiztgnvjlzhvuyz.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3360,Gible/tbejbanznyhgqirb.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3361,Gible/wyrhxvjqupvcnvqp.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3362,Gible/yyliosoiijuxyeom.npy,Gible,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3363,Gigalith/bxtojcwetxvlqxtf.npy,Gigalith,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3364,Gigalith/erzzvsrnkigxgync.npy,Gigalith,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3365,Gigalith/rtvhobkhsrbcvgzp.npy,Gigalith,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3366,Gigalith/ualqhxxiqozzsvrd.npy,Gigalith,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3367,Gigalith/wcxfcdrqfozowpjf.npy,Gigalith,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
3368,Girafarig/azvrgkiycubwviye.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3369,Girafarig/bosdqafibbsluqca.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3370,Girafarig/csdymiowzhvovdgf.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3371,Girafarig/cudwpldlbmlqmbih.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3372,Girafarig/egcqalkaqnaxpuey.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3373,Girafarig/fbafmqeczmeqphea.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3374,Girafarig/jnuiqbuhtzladebs.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3375,Girafarig/mgaoxheaxfwqrnyw.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3376,Girafarig/pijjemgnxkqgfbxh.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3377,Girafarig/qdpeeizsuyohaigt.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3378,Girafarig/raejkhdmqincdxtd.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3379,Girafarig/scpcntnbtdzbozcn.npy,Girafarig,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3380,Glaceon/auxpfttybpgewmsp.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3381,Glaceon/cuxxjylrjltdigau.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3382,Glaceon/gppnqrhhlgiklgqw.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3383,Glaceon/ijzpuwbiywxdozul.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3384,Glaceon/pxphypnqtvwsinqs.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3385,Glaceon/qgucylasbbezxsqr.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3386,Glaceon/qhipysymzshrkzsi.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3387,Glaceon/wbnblmfqdyoortzp.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3388,Glaceon/ztvhmagavfhsoqxr.npy,Glaceon,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3389,Glalie/bvaghqxrllcclccz.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3390,Glalie/ciuazfllmclsdyxu.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3391,Glalie/cmoubuybthrsgrpf.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3392,Glalie/dkndgiasjbqmrfga.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3393,Glalie/eylcutieigrrrcbw.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3394,Glalie/fqyxgpiizjmxzruo.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3395,Glalie/ibfjplkhixioitme.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3396,Glalie/mpfewcmellzmmiut.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3397,Glalie/tztmpdgabbuxzvkx.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3398,Glalie/wlfvybspzbdzdqxo.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3399,Glalie/zulqtwiqpfdhmgrg.npy,Glalie,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3400,Glameow/bwabgaqntffrcyis.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3401,Glameow/evreocwthlkugqkw.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3402,Glameow/lnettizcxbkysdub.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3403,Glameow/mepnfkgyilrrfqww.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3404,Glameow/mfcvyogpapbzfubr.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3405,Glameow/rawcadrbeetbpbcz.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3406,Glameow/stemqeffhjsiustf.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3407,Glameow/trhajjixxfsjbpfv.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3408,Glameow/vyapewhcwzowbfwz.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3409,Glameow/zwinigeszudsujwy.npy,Glameow,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18
3410,Gligar/bpydnwdbexzojkbj.npy,Gligar,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3411,Gligar/bwdueyisdjuvziss.npy,Gligar,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3412,Gligar/dchampqoksjsohfk.npy,Gligar,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3413,Gligar/dsjuhqkhtkezlicz.npy,Gligar,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3414,Gligar/ghkeqcofgxtvfetc.npy,Gligar,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
3415,Gligar/gxxkxxonxkwhiwxm.npy,Gligar,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
